PC1,PC2,Cluster
-0.22026745657355964,-0.6829968872161084,3
4.949886769732325,-0.14681542372190517,2
0.48059960743014074,-0.6354960087821018,2
19.141601638051842,6.683618329725597,2
0.6347784872814833,-0.3277170962818565,2
-0.9915098920503572,-0.8735415872252439,3
-1.5291981354546198,0.5522885919908809,3
-1.5910165298416965,3.076107734996502,0
2.710261172304835,2.4731222540539224,0
5.662575409110078,-0.5484558150413232,2
-0.6866907310083384,0.25920530920166746,3
0.46929633389332426,-1.0007075877431013,2
-1.1283830119379736,0.031080856209763152,3
-0.06441991156310274,-0.8895320402691587,3
1.1284373282182845,-0.2704413961128617,2
2.700160865084276,2.629371989881588,0
3.445354918508928,-0.833463182929273,2
1.4137678834086178,-1.9311560339646272,2
11.079655108064891,7.299609123621791,0
2.6031523283830533,-2.002165405239281,2
0.857330803062555,-0.11675387565292553,1
2.633307302856924,3.384917609678866,0
-1.742503810941305,0.2286999949893342,3
7.030363949025312,0.883243011481639,2
-1.524837699064698,-0.3799748559707982,3
-1.7771330115035657,1.1910343740703278,3
-1.1913760052479876,1.0007881454718373,3
0.6172707785064463,-1.542723058823346,2
-0.8779962327006424,-0.4754597140323461,3
-0.24958636341863696,-1.993306396551907,2
-1.1625123383843503,1.1736136143790932,3
0.26377894144038305,-1.2829982096800507,1
4.482309575593074,-0.07366594030167004,2
0.5233361553704848,-1.3779965093558304,2
0.8015354521503762,-0.8837301125645961,2
-1.8633395257093281,1.1867908693957956,3
8.649421702384663,2.511854514091405,2
-0.9007873602644562,-0.7710797852078155,1
-2.044887789972709,1.6205269827579492,3
6.1995642901312475,3.0216935806807603,2
-1.8029778336821243,0.06964340570558157,3
0.1268044593913915,0.26799154567147293,3
-1.738460899285722,2.6399443199667174,0
4.217864718081039,-0.8250346701228434,2
-0.9134566235455905,-1.3155804284974495,1
2.3376332785430076,-1.4182538594339527,2
-1.9892983329233505,-1.1983844201318175,1
-0.15806060193614155,8.244493478770167,0
-1.3521079117893864,-0.6847244093475928,1
0.44076421519126263,-0.7444658573469453,2
1.0140523057335522,-1.5473397350884948,2
-1.1928611312807789,0.8771838494742589,3
0.7185206838503578,-1.5514366088153368,2
-0.5655347296364226,-0.4096153953527366,3
-0.8796386724626101,-0.3581564559173104,3
-1.0546565603042455,-0.8513684769136975,1
-1.361197663778163,-0.5094597625451692,3
-1.7126970815858882,-0.40246477663358243,1
1.299252722846185,0.9536492061712035,2
0.05028765313997841,0.041318081327852335,3
3.0612970714656673,0.32004544717415356,2
2.555579623472216,-1.518778810943376,2
2.5234339908093175,-1.0105503850861097,2
-0.5909490408870273,0.008007910159807393,3
-1.1092362469957784,3.8124851229454273,0
-0.2938619404527197,0.30024913599545866,1
-0.7112392571403439,0.2496761422436604,3
0.19614912837682846,-2.0069767132152396,2
1.3689066180618843,2.470692577597677,0
8.522070452799333,0.8697132894119206,2
-1.958333990113601,-1.3206769217485708,1
-1.188364881757878,1.5041684444110048,3
0.17784599637823192,3.9691196063278142,0
1.6679449575835852,2.9853705189522173,0
-0.8272324237734395,-1.1156187972894875,1
0.7445777292290352,4.862119257688694,0
0.28081147603101436,0.14219331196865548,3
-1.0960610003238034,0.623721542264143,3
0.14824547104419122,-0.7062870146373996,3
-1.1311690336241085,-0.9770493048336918,3
-1.6617900845126297,-0.9741334232706443,1
0.9004123950509857,-1.2003972110935053,2
-0.8002200571335761,-0.748879329869199,1
-0.6449188634205998,2.812771681081483,0
4.348856866637871,0.08009727495831649,2
10.326658213705317,2.383600347095609,2
1.5755209051038916,-0.23290189349415308,2
-1.8542050390117848,-0.8963990664614246,3
2.6880349173514864,0.4838366200522189,2
4.344770194535823,2.335916469415171,2
-1.4956014000903475,-0.7124548683362456,3
1.9464997104760067,-0.27875196105566796,2
1.9583269819568874,-0.26974729473874637,2
-2.135503461626159,-1.0658327600879545,1
8.34691476363446,0.8399614104604537,2
0.17858457912564202,-1.2003003326630228,2
2.007218082735924,-1.250698209514469,2
0.896672955729055,-0.18012278733711817,2
-1.4458707679946576,-0.31213115172578076,3
2.2451782060676346,-0.4933307834507793,2
1.188583621325117,-0.07045389461272301,2
0.13555461946353134,2.4936646776738187,0
-0.2959566400278635,0.6843152003338109,3
-0.9768663940962629,-0.6445823325744212,1
-0.4861731357760799,-0.777835212863533,3
-0.7118315783605232,2.4088016003819117,0
0.9516907341044374,-1.462980760157951,1
5.4477409824830945,-0.5087263531385784,2
-1.1864200787475214,-0.447271188932747,3
3.1125963493463225,-0.689005709604311,2
-1.5634445491602385,-1.4114752545890001,1
2.050599971645222,-0.7923067063225617,2
-0.126464207686656,-1.7817606560425199,2
1.732825066185659,6.3727796992148384,0
4.630427895332345,1.1402491970707989,2
-0.4552771782561581,1.9246429689786093,3
0.46430335601700007,-1.4257864197653856,2
-0.887001913192812,-1.3515194795913887,3
1.9955012914713757,-1.1249891780888255,2
-1.2778966200529447,1.2621063033368936,3
-1.2946811316780413,-1.774368121769535,1
-1.2732594600528886,-0.43388497374703683,3
1.3632623972628752,0.5392654231879992,2
3.0312617290072987,0.314553603416417,2
-1.6404804669661124,0.690516756024263,3
0.5656447523487224,0.43859945371069464,3
3.810724915329614,-0.6425860809598992,2
5.454393246995767,-0.3228182234193431,2
6.037806284294657,4.857109785149375,0
-0.12236110786831923,-0.6568050724802447,1
3.6780019955137164,1.3832702140043942,2
2.911582374662348,-1.194883327046315,2
0.7411855743958294,-0.2921854612286925,2
-0.7199532735577655,-0.3707311465325356,3
4.572861821289706,1.6054375293812038,2
5.370472049729546,-1.0470906282437944,2
-1.055826654996181,1.9262828200121658,3
2.133867474754697,-1.2262662602990329,2
19.57147832923834,3.694979448814035,2
2.0274675073709343,6.1266251297890975,0
-2.062760196545036,-1.3216305350284703,1
-1.163117174829881,-0.22705848155966823,3
-1.6442298158397264,-0.9417295760985477,1
0.9504617243001157,-0.4107257314847688,2
1.5623696004439436,-0.41899365060852467,2
2.866873286128007,1.7854406226965616,2
0.20027067310870106,-1.1618572464236774,2
-0.2229176181117232,-0.6045091811576734,3
2.8096071309463944,-0.8715780427658847,2
-1.572883708889245,-0.22584067929689716,3
-1.2127932091346063,5.304870384562349,0
-1.6185398477918023,0.25099997160946497,3
-0.13051645162516656,0.9119364740750541,3
0.07229881679492124,-1.1750132339645307,1
-1.2578999559756776,1.4151343682611552,3
3.2105591450310365,-1.525424273503286,2
-0.21988883176161408,1.8275073472158174,3
-0.3408673935339595,0.20982462254382325,3
-1.7210754176392347,2.1520036398992217,3
0.5037291034501888,-1.6283428521114807,2
4.352092318331549,-1.2970811465094132,2
-1.0434649480134848,1.1934092655628274,3
-0.8702186807095197,2.1548766176865697,3
0.8060032146774138,-0.5749244160647978,2
0.5645901329454145,-1.1050816971955963,2
-0.6426220969243598,1.3095795952785365,3
3.0286254507535686,0.11724465488069928,2
-0.5960973045221418,1.9973011679847361,3
0.1582151842293414,-1.150635605008559,3
-0.9673293184326814,5.237060826896423,0
2.417273189222506,-2.021629429930953,2
1.8438455461824168,-1.6451112603381919,2
1.3220336920481284,-2.0228545136761378,2
-1.790093003060571,0.591668752324901,3
-0.31168010652617784,-1.2308891224417398,3
1.521066291039266,-1.002659579621794,2
2.3022438169523527,0.3598082484352905,2
4.506169656476655,-1.302195428139356,2
-1.9592883157184224,0.48950403276889315,3
-1.5492234216292091,1.1692942582109631,3
-2.149129738882658,0.5615548365925247,3
-1.7376268600726343,2.44602902118153,0
-0.04904877955254498,-1.0274701045185963,3
0.06099699658074627,-1.8464267096096518,2
-0.02243922373160086,-1.6439552717706487,1
-1.3782324731379605,2.4894154641029265,0
1.0394636801044992,3.5848717598961546,0
-1.2100695576917346,2.813192392234751,0
-0.7244240261427728,0.06614812419451366,3
-1.9396625376062393,2.4529212917158207,3
0.5964001781162356,-1.9596918272879693,2
3.7859596132219284,2.2564855605444993,2
0.6424689159663082,0.46831292567196653,2
-1.7926817590510322,0.8584919071998008,3
2.690403078552304,-1.1460261035622656,2
-1.6466402915727878,0.4073231796486735,3
0.8773300303299673,-1.4890182810599852,2
2.5950203697067225,-0.8314819662789449,2
3.8283755454303416,-0.8327354811902632,2
-2.0729238898315283,3.04247951978851,0
-0.16069635620639333,2.5807151537688657,0
-1.9045219929405555,-1.4004222822571404,1
4.251484350577375,-1.079352669993343,2
-1.0874886113235553,-1.8132988077974956,1
1.4412634682093195,0.18892137735607623,2
-1.379242245578292,0.2698515964626373,3
2.637214325587292,6.7331917405657284,0
-1.3119422208485325,-0.3251029211132227,3
-1.803033570340099,-1.038324844167889,1
3.674709751152811,-1.5817282262567853,2
-0.9342182095406718,-1.5612244149577483,1
0.8937734984947097,-0.45602617091971565,2
1.335324612496224,-1.2590715098187089,2
3.140081636986989,4.268480937829847,0
0.10125180319477425,-1.784625868890926,2
-1.0342095241028388,1.0824673896670807,3
3.02876283704519,0.054271756068697795,2
1.4077329811476371,4.5873097561154905,0
-1.5005527701616985,-1.0591410022265957,1
-1.0668623189629804,-0.9337100657562445,1
4.345728451526968,-0.9506936847655533,2
2.4004814947373116,-1.1375862117854048,2
-0.8487843826759166,3.589659517408008,0
-1.6983853613879694,-0.33943028259103525,1
-1.7497100272310746,-0.2051549043631467,3
0.0726787400764501,-1.06677504675054,3
-1.8495024692168964,0.31244331653953367,3
-0.17908903307291302,-0.7890665143185199,1
4.692565782936831,4.853671038702725,0
-1.6304631092679884,0.4830076185785035,3
1.4365990062329774,-1.3974384384705039,2
-1.1104557238808508,-0.5376330182044055,3
2.2571306309263584,0.31156224275532896,2
-1.1133578538621216,3.9175699846843988,0
-0.2393443637956795,3.4140940370862696,0
4.782926559998693,-0.4849784168889756,2
2.0485619576401484,2.0269233944550513,0
-2.2230641172135024,-0.36564249482264183,1
4.735156494992941,-0.9698894659252347,2
1.0993023374969695,-0.9806953331569229,2
-1.3980707983048828,-0.8149619503559705,1
6.282830633107782,2.3479616121874227,2
0.6118633606044817,-1.9264780022774766,1
-1.3572006820284863,-0.8672144982861161,3
-1.8249953865977548,0.03450792265329898,3
0.1471223402695037,3.3754480232644832,0
-1.7381303269361161,-0.3183656627844893,3
-1.3535127137459062,0.9480968568503305,3
-1.7898479610977538,-1.0007105456614733,1
4.554291559635756,-1.3682918583827746,2
-1.9433159652934857,0.8124249254539804,1
-1.5387611866603328,-0.511643994943397,3
-0.4555893660872752,5.031971142793961,0
0.797436335954168,-2.0281238521519023,2
-0.5958919490912197,-1.067027495865389,3
-1.290750564027477,-0.6168675957464841,3
1.1901174686450162,-0.4648753857936192,2
0.5777291780671354,0.11266015640079118,3
10.08951823365972,4.335789182019408,2
-0.7313162122855162,-1.2496922720809442,3
-1.254805050723629,1.08228743162205,3
0.39476693235153293,0.14667395311426015,3
-1.0121639355274368,0.12894952787999378,3
-0.9581836769891184,2.435628220085429,0
0.5290202872727101,0.28525747710822275,2
0.8130512442003685,-1.0340253556885828,2
0.6805372487972827,-1.0776592434086363,2
-0.17402610261996176,3.4050817570605854,0
2.7338143861098985,-0.9529382543215859,2
-1.3782200167659775,2.3438313825262367,3
0.663021489907945,0.6241312488614361,3
-1.18297785954704,-1.3161623939559657,1
-1.722956179445226,-0.10264967189446596,3
-1.3775169927508613,2.1411947077797575,3
1.1065305615781829,-0.7358804513590042,1
-1.5516987801172069,0.07403372897910458,3
2.169815452643388,-1.2528141463349687,2
-2.2104561214069247,-1.4021716647468343,1
-1.0286613914626757,2.4192797007011206,0
1.057737110286973,-1.3188763752791173,2
6.393607394579147,-1.1152801607998193,2
0.14694989971804678,2.2806528258367718,0
4.093183995831738,0.4095520969093049,2
0.22219920893144432,-1.1690571733347415,1
1.2146330526608649,0.8248709279439929,2
0.007454714202759992,-0.572776166107538,3
-1.8821823044957278,0.23566681328443612,3
-1.6195712816789467,1.3625636662530873,3
6.997459383411937,0.8211860765057092,2
0.833871866976921,1.4368609963096388,2
-0.020726484626833724,0.8879709369812013,3
-1.4957237969148407,0.7052193304354681,3
-1.8305798021364934,-0.11253126630874025,3
-1.0636543276298807,4.711738067773979,0
-1.0518374488494306,4.5267697776061855,0
-0.6631183608209933,2.283245729178209,3
0.6470680261145927,4.171856862356043,0
-0.8606986319195677,-0.9191133079685511,1
-1.112749689266585,1.4749346364063967,3
-1.7253180687571614,-0.04323002848726396,3
-0.6024204510613911,4.565212683990261,0
0.11879088180499507,0.3016676410393191,2
2.2296303669885065,0.31625071209428546,2
-1.8202990090395943,-0.3117009509643891,3
0.8451010235701129,1.4232141542414205,2
-1.7199587994028978,-1.3210836597483715,1
-0.756934930780496,5.834490385067329,0
-1.8625472501302802,0.8163504091530525,3
-0.125943853728405,-1.1570136221588028,2
1.6648057067742426,-0.04971038083770603,2
1.6458843624661712,1.3904831317003363,2
1.7244926683737019,-1.5819905646107013,2
-0.395456670159571,-0.3019890377571016,1
-1.8414036151336919,-0.34876998847603347,3
-0.6275884607370048,-1.846800688507419,1
1.161116465802552,-0.8062764193307425,2
1.7631783683403488,0.5129944064441075,2
2.1233119492450494,0.7793693102901484,2
0.06864875952587228,4.993771961424475,0
0.8503799562660527,-0.09648937761426678,2
0.2241570415253821,-1.4438392608938015,2
1.3410562367027636,-1.6787593777471184,2
0.22994666850897233,-1.233679489074558,2
-1.0719184109906583,-0.4717462323053624,3
3.369029092908321,0.8449117733922887,2
1.5269667614653863,-0.8846866591480286,2
2.843456682481537,-1.6093922528218276,2
0.7013319580876364,-1.195679838048167,2
0.7062989259021422,-1.124119279701634,2
-1.8270351242763316,-0.34274097761167527,3
-1.58455404281996,3.540318226885731,0
1.6077056753306578,-1.0807273756658111,2
0.9074091431995006,-0.9664380569403228,2
4.954332868646796,2.947613032032376,2
-0.4130400795210503,-0.43360667084207793,1
-0.16235707438623345,6.456156332845369,0
-1.6655101888784591,1.9215237286211555,3
2.1205292277340804,-0.6391858703922931,2
-1.75138091348285,-0.1926148440593674,3
-1.1953567202129318,-0.9155938079216784,3
-0.08661063645496365,0.9951294023676933,3
1.0476140976874209,0.7512859900366623,2
5.0759961838562555,-0.7962860201346752,2
-1.7269734607336829,0.72758925699248,3
-1.1595269934137284,-0.20031086862085729,3
-0.2751792637772793,-1.5006324559268798,1
2.642591810623372,-1.216138005289592,2
-0.5481928942389047,4.511063094659207,0
-2.115345920719416,0.8360310348644755,3
3.262868563526066,-1.0547397613418534,2
5.01109218013454,-0.7403651431122183,2
-1.713238402166667,2.278535997535595,3
4.190954881233779,-1.141120648340191,2
-0.4513330017032578,3.5961859542679333,0
1.6225845407201798,-0.8613892664746805,2
2.534416576985449,1.0239029639875579,2
-0.33316031795426937,4.416727976123567,0
7.179290434416866,-0.8074655872880548,2
-0.3109802363257374,-0.018580196760191597,3
1.0304775847464929,0.42053441923847334,2
-0.04809382876765117,6.243647327313864,0
-1.6599060504025192,0.6698759148912056,3
-2.02532968925926,2.0230920028756754,3
0.0813949381127837,-1.483019460808881,1
0.47702897267680267,-0.5619143677347905,2
0.8739091748340121,-1.082911121959633,2
24.08967728818816,8.638378092792399,2
1.221794053042264,-0.41881359105202404,2
1.5465850178283471,-1.3057549098167602,2
0.028535641930302707,-1.5431101116876877,2
-0.22968696444301526,-2.063187638557468,1
0.28076601938058865,-1.1411696883360933,2
16.947868326807747,2.6973503717360625,2
-1.637990254297252,0.5553514747667162,3
2.59693852062395,1.2054180239848635,2
0.22373733632632495,-1.8443723637282243,2
11.026654577008427,1.078646856781117,2
-0.4322904738036671,4.757936945729372,0
1.2195461022142102,1.0950774271903894,2
3.6261018495965445,-0.6153952717753363,2
1.5192080385185918,-1.3329068580489658,2
-1.8581950816081947,1.1750690075553023,3
-1.6980083911953556,1.2114246620399711,1
1.651435325111028,-1.379425928433098,2
0.05781340754760463,0.42950820570812426,3
0.5539241332400028,7.921006072136609,0
2.0864474277859664,-0.0996784637147919,2
-2.0578829798479976,0.6024600262942617,1
0.9681056975232052,-1.2377350893206367,2
3.9341702389511553,0.0885700700439078,2
-1.9209341213621545,0.13670921526232638,3
-1.0904561648318916,6.760131662535652,0
-0.4884253229683445,2.9458704061211654,0
0.7785404763087608,-1.3929587645877937,2
0.41004863252689716,-0.902737050434244,2
0.5240683086195461,-1.6739486618670318,2
2.12249566561284,-0.626908885037001,2
-0.7844838952139969,-0.7905118736866169,3
0.19625853837986135,0.4589991629752748,3
3.5943359280590723,-0.03878168238368283,2
-0.061979798234849226,0.4584646999837596,1
5.0263311308608305,0.11761238521419533,2
1.2872223540355179,4.569395699939918,0
-0.5760285540306981,-1.2407729153759672,1
2.862902076795667,3.9542850762262813,0
1.3920109588290341,-0.6865092699072505,2
-0.4901796046979755,-1.6437026825146226,1
-2.5222262980404464,10.249674043976448,0
-0.9312045587171905,-0.7597980302144931,1
4.6505871342485205,0.2545594690656996,2
3.764697258508304,0.07181925536989081,2
4.295644067933831,-0.07536177464492744,2
1.096720294254359,-1.4423769567324114,2
3.3964443363614003,-0.7973806667404713,2
-0.7707992770953064,-0.4238333935625722,3
29.42529049870652,8.631744399457352,2
4.0070965428766705,2.8788993522121507,2
0.13264218885736914,5.749598867971918,0
0.9206697878992807,0.9838974965296259,3
-0.3326083173491642,4.957135404797462,0
1.2459788087036037,-1.456215205543222,2
-1.5115446804375698,1.0255510043066087,3
-0.9792113964808554,7.130314101670443,0
-1.4779638324866,2.973308766994557,0
-1.317825521668007,-0.3311793134174696,3
10.725986370817427,-0.8784845554652523,2
-1.80862204922368,0.0856772461029574,3
-1.1730834613745111,-0.3298045929985497,3
8.467429488498592,-0.3096840350848733,2
-1.9153941314834162,0.17480437316201272,3
5.112118125649801,1.119863127122864,2
0.7529769017754475,-1.168818089781787,2
2.4008260431246535,1.6653234518332105,2
-0.1881713730857594,-0.7907301162778387,1
-0.012208357820389256,2.82961777867508,0
-0.10461404146178406,-0.21050152987572185,3
-1.449168539290896,1.8392099726217483,3
-1.3883916678602184,0.8496109660723666,3
-1.2829770491012282,-0.448095054236216,1
8.303483223307463,1.231264059209766,2
-0.7913145513277635,-0.7760863678288958,3
-1.0438329459728188,2.2853449532376193,3
0.6046623492180283,2.5341167909130817,0
0.30595920213812905,0.03027980637233651,3
-0.9220315661367104,-0.2504870946559882,3
-1.590150538304527,1.4785873584763969,3
3.9512263069827798,-1.1029228472780737,2
-0.7803819313051321,2.425362939580724,3
-1.4553366116766617,1.7705528377885995,3
8.55830476106805,0.8236832470229096,2
7.592007956889719,4.806187002679387,0
-1.9409961293335096,-1.179821272162172,1
17.21857310798647,2.2342478687030147,2
-0.9092056556637412,-1.2693532965797818,1
2.2339590241225507,2.7444068110005158,0
1.695535764715401,-0.879620054413243,2
9.36657904435367,2.4013690032530732,2
0.3132194801697184,-0.37114931221576775,3
-1.6283736527167385,1.8440074493541898,3
-0.9210321949826084,-0.10726956980943926,3
-0.9355008970356434,-1.4926249721821567,1
-1.603703459598318,0.9543492053122696,1
2.624800742130606,0.6042091203038394,2
1.6201464885614505,-0.6531722846742068,2
-1.5552306988483695,-0.6379499960023894,3
-0.012733557168754945,2.044911705171478,0
-1.9598008455280507,0.7001873774843819,3
-1.0098742854298508,5.835387287977911,0
0.05063891410561689,-0.7549293620893118,3
0.47749283894806127,-0.23909820927695907,3
0.28612474142832467,-1.3756011268874648,1
0.12525053091764132,3.6011338323915605,0
0.5523879037129422,-1.55742735931922,1
0.23706579798641714,1.789236323575882,0
2.53180288449773,-1.2172565814659497,2
4.789845726000086,10.120404780883021,0
-0.746672283397516,0.8184061195957786,3
2.259522186109983,-1.884778852928838,2
2.122085438596813,1.3025759888155708,2
-1.3383762909627432,0.5838445881000842,3
-1.3645281506863145,8.149655973018596,0
7.193899160340918,-1.1384252723439152,2
0.5373937606492502,-0.39608531132053554,2
-1.4791186330255057,-1.5468000849764976,1
5.75601398509754,0.117651001507586,2
9.845273774976299,-0.3971629236853434,2
-1.9789830406224023,-0.8929223708462762,1
6.8530514653468515,3.6313042475382855,2
0.2665033675528622,-1.699366189832952,2
7.769248235493858,0.6359491605734591,2
0.12755808180316267,-0.6622862260577607,3
0.777267874692312,-1.6198017973722283,2
0.4923958588064715,-0.34946422688063083,2
4.837450739559876,1.0494907200418722,2
6.330246675681859,-1.1463586987195955,2
1.5006794958931355,-1.6369343638783354,2
-1.5844393047426981,0.40921330017485336,3
-0.7893145273668041,-0.05521834973524846,1
0.7422134857559485,1.5234916062584805,0
3.4592794961762237,7.07693061505609,0
-0.22726927112597425,-1.1258548733148621,1
-1.8527953552561078,0.06624373088326183,3
-1.0690734976151641,3.33184561683366,0
-1.6933636063057171,-0.35812648209799597,3
2.493046797633695,-1.6275146851888753,2
2.333057702541161,-1.1592769712810649,2
-1.7499977046578246,2.352624267719494,3
3.7858146172382057,-1.1041356993421751,2
7.012535219027487,3.239664019245107,2
6.414655278824378,1.29637357743353,2
14.174383295901672,0.001188452060514605,2
-0.7451468327908628,3.3846048606126375,0
3.0817301524190097,0.7367552842568093,2
-0.3389863891029812,1.9797085596577324,0
-1.5941856801626753,1.2214337580030756,3
-0.4524253403624479,0.07017675034910774,3
1.7266838722358222,0.14979494719697198,2
11.089998244542592,1.9268009038689404,2
0.014842721549979945,-0.9030396709218466,1
-1.957381219529718,-0.5507235706759552,1
6.739791400791532,0.0984066979354189,2
3.013736213722219,-1.3456731464919474,2
-1.7701312585630926,-1.2842103686742077,1
6.075283811475489,7.344386429418263,0
-1.527232190683508,-1.4685046269098092,1
0.861229638563308,0.393348753347815,3
3.0012619142677788,-0.7623491518047045,2
2.3800934817713992,0.8652475195419962,2
-1.5528541504709585,0.10071263974723775,3
2.2165428163075647,-0.22179349978692925,2
0.6927963626859824,-0.811916724062404,2
0.6431271170995773,-0.36108516477565633,2
-2.2532951883792824,-1.3310571399121807,1
4.370359330651594,-1.6325604079194744,2
5.660687390621007,4.717639574159183,0
-0.6346394819236958,0.45095117011595715,3
-1.8495944554431452,1.7771988401507914,3
2.0780270670578602,-0.7060102248827216,2
-0.40837726945050484,-0.8384373343963142,3
-1.4757227592498108,2.441352322140439,3
1.6862070871964052,-1.3959485613221672,2
-1.1322143658959278,1.6048642720003863,3
6.769284628644063,-0.6320993342945745,2
-0.7101650144764479,-0.6610029933793691,3
-0.42397278780505576,6.051719589917264,0
-1.593468238008661,-1.4256182803545245,1
